NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.81241,26.77,27.741,27.802,27.746,27.741,27.719,27.683,27.635,27.598,27.535,27.455,27.375,27.287,27.192,27.093,27.019,26.939,26.827,26.726,26.648,26.543,26.414,26.306,26.211,26.104,26.001,25.914,25.838,25.749,25.652,25.526,25.441,25.375,25.263,25.167,25.103,25.02,24.916,24.815,24.712,24.608,24.552,24.485,24.365,24.27,24.205,24.128,24.06,23.977,23.93,23.878,23.828,23.741,23.679,23.627,23.582,23.529,23.487,23.432,23.381,23.355,23.319,23.287,23.24,23.21,23.189,23.139,23.12,23.089,23.068,23.079,23.06,23.027,23.039,23.078,23.127,23.138,23.149,23.144,23.147,23.173,23.183,23.177,23.181,23.249,23.256,23.251,23.27,23.252,23.235,23.236,23.229,23.2,23.133,23.14,23.136,23.07,23.083,23.271,23.393,23.563,23.428,4.4455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7376,27.538,27.778,27.819,27.783,27.78,27.753,27.702,27.663,27.621,27.538,27.457,27.362,27.28,27.205,27.115,27.031,26.946,26.827,26.735,26.641,26.526,26.429,26.322,26.215,26.113,26.014,25.927,25.844,25.769,25.67,25.572,25.487,25.398,25.314,25.225,25.152,25.067,24.964,24.872,24.772,24.681,24.619,24.526,24.443,24.355,24.285,24.234,24.152,24.072,24.015,23.929,23.869,23.812,23.739,23.676,23.661,23.613,23.552,23.512,23.473,23.438,23.399,23.362,23.315,23.285,23.278,23.235,23.223,23.198,23.226,23.262,23.245,23.21,23.206,23.23,23.251,23.271,23.269,23.267,23.272,23.291,23.303,23.292,23.308,23.371,23.373,23.388,23.425,23.392,23.388,23.42,23.386,23.451,23.467,23.484,23.524,23.536,23.635,23.922,24.056,24.275,24.264,13.929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.82289,26.994,27.772,27.799,27.785,27.783,27.763,27.718,27.657,27.608,27.534,27.461,27.363,27.291,27.225,27.129,27.034,26.928,26.8,26.724,26.634,26.525,26.448,26.355,26.248,26.152,26.063,25.979,25.874,25.793,25.714,25.622,25.538,25.452,25.38,25.286,25.21,25.127,25.039,24.945,24.859,24.784,24.711,24.627,24.555,24.464,24.382,24.361,24.307,24.209,24.111,24.023,23.946,23.892,23.84,23.754,23.726,23.699,23.66,23.627,23.59,23.521,23.488,23.451,23.414,23.401,23.395,23.398,23.396,23.368,23.379,23.399,23.401,23.418,23.431,23.424,23.403,23.427,23.408,23.408,23.452,23.446,23.447,23.442,23.448,23.478,23.492,23.572,23.614,23.6,23.564,23.611,23.684,23.767,23.762,23.768,23.845,24.008,24.133,24.354,24.595,24.825,24.823,18.593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.093,27.701,27.796,27.783,27.768,27.746,27.706,27.646,27.584,27.531,27.476,27.385,27.294,27.239,27.146,27.054,26.953,26.852,26.784,26.697,26.593,26.504,26.405,26.301,26.221,26.152,26.068,25.954,25.854,25.792,25.71,25.642,25.558,25.462,25.37,25.288,25.222,25.149,25.044,24.963,24.882,24.811,24.731,24.653,24.585,24.492,24.427,24.387,24.32,24.223,24.139,24.072,24.03,23.955,23.891,23.863,23.826,23.792,23.755,23.682,23.611,23.591,23.594,23.575,23.557,23.521,23.537,23.569,23.567,23.57,23.558,23.556,23.607,23.608,23.589,23.568,23.586,23.546,23.551,23.566,23.571,23.595,23.587,23.576,23.608,23.657,23.718,23.798,23.827,23.844,23.891,23.989,24.079,24.115,24.205,24.273,24.447,24.644,24.804,25.032,25.23,25.213,24.486,1.9937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.758,27.451,27.698,27.759,27.75,27.736,27.685,27.629,27.574,27.53,27.475,27.397,27.312,27.246,27.173,27.084,26.996,26.934,26.863,26.777,26.653,26.575,26.472,26.372,26.302,26.231,26.131,26.026,25.952,25.888,25.804,25.726,25.649,25.555,25.46,25.379,25.332,25.258,25.167,25.076,24.977,24.887,24.812,24.743,24.682,24.62,24.538,24.501,24.442,24.374,24.288,24.236,24.193,24.126,24.072,24.039,23.979,23.922,23.872,23.839,23.757,23.736,23.78,23.797,23.776,23.7,23.687,23.736,23.753,23.756,23.76,23.764,23.792,23.77,23.75,23.728,23.737,23.704,23.711,23.683,23.701,23.737,23.75,23.758,23.814,23.871,23.939,24.03,24.115,24.187,24.25,24.321,24.403,24.493,24.623,24.755,24.989,25.171,25.286,25.424,25.609,25.715,25.602,12.978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1451,11.437,27.423,27.675,27.722,27.717,27.682,27.645,27.598,27.559,27.494,27.42,27.334,27.272,27.199,27.11,27.049,26.997,26.921,26.814,26.701,26.625,26.534,26.458,26.394,26.285,26.176,26.083,26.028,25.971,25.901,25.815,25.737,25.654,25.565,25.51,25.448,25.358,25.279,25.196,25.108,25.027,24.968,24.896,24.821,24.764,24.688,24.627,24.581,24.538,24.464,24.379,24.321,24.269,24.234,24.199,24.156,24.117,24.062,24.058,23.992,23.952,23.964,23.99,23.971,23.928,23.896,23.922,23.957,23.97,23.969,23.957,23.957,23.938,23.912,23.887,23.876,23.874,23.88,23.872,23.899,23.935,23.948,23.981,24.033,24.071,24.155,24.283,24.398,24.518,24.592,24.615,24.674,24.782,24.981,25.102,25.281,25.537,25.718,25.832,26.041,26.265,26.318,25.783,8.313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.129,27.497,27.703,27.726,27.71,27.686,27.643,27.592,27.517,27.464,27.395,27.333,27.252,27.161,27.094,27.038,26.952,26.84,26.758,26.704,26.62,26.53,26.458,26.362,26.267,26.193,26.117,26.045,25.993,25.947,25.863,25.767,25.682,25.617,25.52,25.449,25.377,25.306,25.228,25.175,25.124,25.042,24.97,24.906,24.852,24.78,24.696,24.661,24.62,24.565,24.497,24.454,24.424,24.378,24.36,24.311,24.277,24.28,24.245,24.212,24.181,24.207,24.196,24.177,24.174,24.193,24.181,24.153,24.134,24.083,24.072,24.084,24.063,24.022,24.009,24.057,24.084,24.089,24.106,24.131,24.14,24.153,24.216,24.292,24.409,24.562,24.704,24.834,24.901,24.928,25.05,25.167,25.351,25.452,25.624,25.813,25.993,26.216,26.42,26.616,26.744,26.683,26.204,7.7295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7101,26.712,27.614,27.7,27.717,27.71,27.679,27.634,27.563,27.527,27.462,27.393,27.302,27.226,27.143,27.067,26.975,26.886,26.825,26.768,26.686,26.59,26.502,26.418,26.348,26.269,26.208,26.139,26.083,26.041,25.976,25.879,25.804,25.705,25.635,25.595,25.538,25.446,25.33,25.27,25.242,25.155,25.094,25.022,24.995,24.95,24.865,24.781,24.733,24.705,24.638,24.607,24.583,24.558,24.529,24.484,24.513,24.492,24.428,24.383,24.358,24.395,24.397,24.386,24.389,24.367,24.342,24.302,24.265,24.227,24.233,24.252,24.245,24.232,24.224,24.24,24.252,24.282,24.35,24.359,24.393,24.404,24.477,24.577,24.709,24.835,24.982,25.122,25.225,25.321,25.465,25.552,25.666,25.775,25.945,26.135,26.376,26.563,26.701,26.912,27.016,26.932,26.388,15.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.819,27.363,27.627,27.695,27.713,27.698,27.658,27.625,27.572,27.497,27.429,27.349,27.278,27.193,27.107,27.025,26.932,26.867,26.808,26.719,26.618,26.54,26.481,26.422,26.362,26.296,26.227,26.178,26.123,26.073,25.973,25.894,25.774,25.721,25.712,25.665,25.609,25.495,25.366,25.337,25.275,25.2,25.133,25.115,25.086,25.015,24.951,24.901,24.887,24.824,24.774,24.738,24.705,24.669,24.635,24.67,24.671,24.643,24.564,24.531,24.562,24.588,24.579,24.536,24.469,24.445,24.412,24.377,24.36,24.357,24.374,24.375,24.386,24.428,24.441,24.462,24.502,24.569,24.609,24.664,24.708,24.807,24.917,25.008,25.102,25.299,25.522,25.615,25.748,25.897,25.998,26.093,26.209,26.291,26.392,26.656,26.8,26.894,27.071,27.145,27.034,26.501,17.313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.54013,18.439,27.436,27.624,27.687,27.717,27.687,27.653,27.607,27.521,27.447,27.383,27.302,27.228,27.147,27.08,26.998,26.922,26.856,26.792,26.701,26.628,26.575,26.514,26.467,26.409,26.33,26.266,26.206,26.154,26.086,26.009,25.88,25.814,25.811,25.767,25.707,25.636,25.519,25.467,25.416,25.335,25.275,25.216,25.181,25.151,25.09,25.054,25.071,25.044,24.981,24.9,24.846,24.83,24.826,24.827,24.819,24.809,24.745,24.71,24.707,24.702,24.69,24.681,24.608,24.563,24.525,24.511,24.51,24.485,24.487,24.509,24.557,24.619,24.659,24.658,24.676,24.733,24.794,24.854,24.937,25.104,25.252,25.334,25.441,25.643,25.84,26.009,26.114,26.249,26.385,26.51,26.596,26.625,26.699,26.858,26.973,27.099,27.266,27.27,27.122,26.488,14.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.687,27.504,27.66,27.723,27.708,27.676,27.623,27.565,27.492,27.41,27.335,27.262,27.196,27.132,27.067,26.987,26.923,26.864,26.792,26.714,26.65,26.606,26.574,26.519,26.447,26.369,26.3,26.237,26.161,26.077,25.988,25.939,25.931,25.888,25.835,25.762,25.666,25.611,25.544,25.455,25.386,25.318,25.257,25.255,25.232,25.211,25.208,25.177,25.124,25.056,25.013,24.987,24.991,24.958,24.937,24.936,24.917,24.909,24.881,24.849,24.833,24.812,24.735,24.707,24.698,24.674,24.672,24.653,24.67,24.736,24.808,24.841,24.869,24.884,24.907,24.96,25.034,25.085,25.147,25.324,25.495,25.621,25.732,25.875,26.063,26.261,26.371,26.457,26.584,26.747,26.863,26.949,27.063,27.163,27.23,27.307,27.35,27.289,26.957,24.659,1.8125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
