NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.023,23.627,23.964,24.052,24.225,24.364,24.406,24.337,24.245,24.16,24.108,24.026,23.958,23.922,23.893,23.832,23.717,23.642,23.623,23.606,23.583,23.584,23.553,23.48,23.389,23.332,23.273,23.219,23.147,23.083,23.036,23.005,22.954,22.862,22.79,22.749,22.686,22.639,22.588,22.501,22.426,22.368,22.311,22.244,22.159,22.08,22.019,21.966,21.882,21.816,21.707,21.64,21.579,21.51,21.429,21.353,21.29,21.215,21.139,21.088,21.013,20.926,20.842,20.801,20.725,20.614,20.563,20.492,20.399,20.325,20.244,20.141,20.083,20.023,19.932,19.831,19.757,19.683,19.561,19.484,19.431,19.374,19.294,19.204,19.113,19.017,18.923,18.807,18.642,18.5,18.411,18.327,18.218,18.116,17.964,17.789,17.585,17.418,17.232,16.974,16.718,16.455,16.19,15.906,15.435,14.82,14.153,5.6256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2781,20.783,23.942,24.095,24.327,24.503,24.491,24.418,24.361,24.278,24.21,24.149,24.096,24.065,24.033,23.945,23.867,23.827,23.814,23.775,23.736,23.702,23.665,23.606,23.53,23.46,23.388,23.335,23.254,23.196,23.159,23.126,23.079,22.984,22.891,22.833,22.765,22.713,22.659,22.594,22.53,22.458,22.386,22.305,22.229,22.143,22.072,22.017,21.939,21.849,21.754,21.713,21.631,21.547,21.461,21.383,21.315,21.265,21.176,21.081,21.003,20.919,20.841,20.767,20.681,20.598,20.537,20.453,20.38,20.319,20.261,20.182,20.124,20.056,19.96,19.872,19.808,19.725,19.6,19.513,19.456,19.407,19.355,19.276,19.158,19.028,18.924,18.782,18.637,18.536,18.467,18.345,18.249,18.114,17.966,17.801,17.617,17.424,17.154,16.848,16.633,16.385,16.074,15.77,15.246,14.508,11.786,0.27402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.045,24.076,24.279,24.351,24.572,24.554,24.491,24.454,24.401,24.34,24.285,24.252,24.197,24.134,24.055,24.017,24.005,23.971,23.909,23.841,23.796,23.756,23.694,23.626,23.563,23.489,23.403,23.323,23.256,23.232,23.194,23.132,23.029,22.943,22.896,22.814,22.756,22.702,22.657,22.59,22.488,22.413,22.34,22.266,22.188,22.113,22.06,21.963,21.88,21.809,21.737,21.653,21.602,21.548,21.45,21.365,21.306,21.207,21.094,21.033,20.962,20.892,20.803,20.71,20.634,20.55,20.47,20.39,20.332,20.287,20.21,20.136,20.083,20.005,19.926,19.873,19.778,19.674,19.599,19.527,19.449,19.388,19.301,19.178,19.045,18.938,18.778,18.66,18.583,18.522,18.38,18.236,18.091,17.946,17.786,17.621,17.354,17.092,16.816,16.571,16.299,15.949,15.598,15.026,14.244,4.836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.951,24.25,24.441,24.449,24.645,24.633,24.578,24.563,24.525,24.461,24.431,24.37,24.311,24.24,24.166,24.119,24.09,24.047,24.005,23.939,23.888,23.836,23.754,23.666,23.62,23.54,23.451,23.384,23.32,23.284,23.223,23.143,23.061,22.975,22.924,22.855,22.791,22.707,22.652,22.58,22.505,22.437,22.376,22.31,22.239,22.151,22.076,21.99,21.913,21.846,21.787,21.72,21.669,21.621,21.521,21.436,21.352,21.241,21.164,21.113,21.035,20.939,20.84,20.759,20.692,20.599,20.554,20.479,20.396,20.341,20.251,20.175,20.114,20.087,20.001,19.907,19.823,19.762,19.684,19.577,19.473,19.373,19.293,19.207,19.095,18.966,18.845,18.731,18.59,18.511,18.395,18.217,18.073,17.894,17.671,17.544,17.309,17.058,16.826,16.563,16.186,15.797,15.431,14.722,9.3131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9256,24.239,24.471,24.545,24.694,24.743,24.703,24.694,24.643,24.582,24.548,24.488,24.407,24.352,24.283,24.22,24.173,24.134,24.091,24.026,23.968,23.893,23.813,23.728,23.65,23.565,23.525,23.471,23.403,23.342,23.265,23.192,23.101,23.028,22.969,22.9,22.825,22.761,22.684,22.611,22.542,22.487,22.427,22.35,22.262,22.162,22.1,22.033,21.968,21.899,21.818,21.759,21.718,21.663,21.605,21.49,21.383,21.3,21.248,21.187,21.104,21.025,20.92,20.817,20.752,20.693,20.622,20.549,20.459,20.386,20.284,20.214,20.163,20.127,20.035,19.917,19.859,19.81,19.723,19.632,19.511,19.434,19.361,19.26,19.12,18.978,18.9,18.803,18.62,18.472,18.333,18.2,18.043,17.808,17.595,17.462,17.266,17.057,16.853,16.54,16.07,15.645,15.247,12.957,0.42762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.613,24.534,24.687,24.837,24.874,24.839,24.83,24.785,24.734,24.689,24.629,24.55,24.473,24.427,24.371,24.337,24.264,24.193,24.131,24.066,23.979,23.915,23.838,23.756,23.684,23.648,23.587,23.511,23.425,23.346,23.269,23.192,23.117,23.051,22.975,22.891,22.829,22.762,22.712,22.624,22.558,22.487,22.415,22.344,22.268,22.177,22.093,22.023,21.964,21.885,21.819,21.778,21.726,21.668,21.551,21.43,21.358,21.301,21.246,21.184,21.084,20.983,20.888,20.828,20.769,20.704,20.62,20.503,20.411,20.323,20.253,20.187,20.137,20.041,19.965,19.89,19.848,19.773,19.689,19.576,19.496,19.404,19.263,19.118,19.018,18.963,18.82,18.666,18.503,18.337,18.213,18.047,17.807,17.635,17.472,17.227,17.076,16.858,16.53,16.093,15.705,15.213,8.7838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.482,24.691,24.995,25.034,24.99,24.953,24.916,24.896,24.866,24.828,24.778,24.714,24.635,24.576,24.523,24.495,24.4,24.332,24.251,24.189,24.13,24.06,23.989,23.923,23.871,23.809,23.735,23.646,23.553,23.464,23.372,23.288,23.223,23.171,23.102,23.015,22.922,22.853,22.813,22.744,22.67,22.595,22.528,22.454,22.37,22.291,22.189,22.112,22.027,21.946,21.89,21.838,21.796,21.732,21.597,21.459,21.411,21.392,21.326,21.243,21.12,21.071,20.99,20.883,20.81,20.742,20.639,20.519,20.452,20.4,20.345,20.269,20.199,20.11,20.015,19.922,19.858,19.809,19.723,19.623,19.521,19.382,19.231,19.099,19.055,18.965,18.845,18.68,18.559,18.419,18.229,18.041,17.832,17.654,17.478,17.245,17.009,16.747,16.493,16.248,16.013,15.54,7.5095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.6268,24.78,25.067,25.123,25.103,25.039,25.007,25.028,25.016,24.978,24.923,24.883,24.797,24.722,24.64,24.604,24.528,24.453,24.381,24.333,24.271,24.202,24.14,24.097,24.033,23.952,23.868,23.777,23.675,23.61,23.539,23.439,23.352,23.297,23.218,23.138,23.056,22.989,22.942,22.89,22.821,22.748,22.673,22.573,22.509,22.435,22.309,22.216,22.126,22.056,22.001,21.931,21.868,21.773,21.637,21.54,21.516,21.479,21.398,21.307,21.2,21.143,21.071,20.949,20.865,20.796,20.671,20.566,20.493,20.425,20.36,20.306,20.232,20.165,20.09,19.978,19.932,19.865,19.767,19.633,19.535,19.418,19.295,19.164,19.085,18.947,18.777,18.634,18.555,18.44,18.256,18.08,17.891,17.697,17.536,17.317,17.057,16.836,16.693,16.596,16.507,16.111,10.469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7245,23.822,25.096,25.197,25.164,25.117,25.116,25.127,25.135,25.103,25.054,25.004,24.925,24.858,24.77,24.72,24.655,24.588,24.547,24.485,24.393,24.329,24.271,24.213,24.128,24.043,23.958,23.882,23.808,23.761,23.69,23.603,23.505,23.436,23.351,23.286,23.229,23.131,23.046,22.997,22.953,22.87,22.793,22.694,22.631,22.549,22.452,22.383,22.283,22.195,22.12,22.018,21.95,21.853,21.745,21.656,21.59,21.535,21.449,21.346,21.259,21.201,21.116,21.011,20.943,20.853,20.747,20.664,20.58,20.504,20.431,20.365,20.275,20.198,20.148,20.053,19.989,19.913,19.817,19.689,19.61,19.494,19.384,19.236,19.126,18.996,18.822,18.705,18.623,18.462,18.312,18.148,17.992,17.801,17.628,17.433,17.243,17.101,17.035,17.086,17.102,16.899,11.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.017,25.283,25.298,25.257,25.239,25.25,25.258,25.253,25.229,25.183,25.13,25.049,24.975,24.922,24.844,24.759,24.704,24.667,24.603,24.503,24.427,24.388,24.32,24.233,24.134,24.056,23.995,23.944,23.876,23.792,23.742,23.688,23.599,23.5,23.444,23.383,23.28,23.181,23.138,23.061,22.967,22.896,22.805,22.732,22.676,22.628,22.55,22.433,22.318,22.235,22.11,22.017,21.97,21.883,21.782,21.688,21.617,21.518,21.45,21.359,21.293,21.236,21.184,21.08,20.989,20.893,20.578,20.692,20.627,20.541,20.429,20.342,20.259,20.21,20.151,20.052,19.961,19.893,19.779,19.711,19.593,19.458,19.322,19.181,19.057,18.943,18.854,18.747,18.523,18.351,18.213,18.097,17.937,17.8,17.706,17.608,17.398,17.348,17.508,17.642,17.608,14.059,0.52396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
